N,assumption,option,experiment,dgp_name,rmse,nmse,mse,variance
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0013431898594920282,0.00030838942673784976,1.8041589986422142e-06,0.0058502621757388
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.001051240155113434,0.00018892381792073528,1.1051058637229166e-06,0.00584947877872431
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.001268703232193353,0.00027545229234605495,1.6096078913778611e-06,0.005843508789375715
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0014770602472922558,0.00037307481707138027,2.18170697413106e-06,0.005847907374872839
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0011078574607966043,0.00021004193844104046,1.2273481534426998e-06,0.005843348059688665
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0003391251948211288,1.965722231299099e-05,1.1500589776246855e-07,0.00585056708070417
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0018514283250190534,0.0005862719223496914,3.4277868426828576e-06,0.005846752525593915
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0007072404865228768,8.540859961914623e-05,5.001891057771155e-07,0.005856425559107131
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0011651643789177047,0.00023224469124521205,1.3576080298986807e-06,0.005845593380928009
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0020186946766453783,0.0006951306352820206,4.075128197516388e-06,0.005862391888199652
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.001308558402874743,0.00029296210223930303,1.7123250937340978e-06,0.005844868946002452
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0017711717615686124,0.0005373376987225481,3.1370494089780616e-06,0.0058381338522050415
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0013146345873170941,0.00029516650027053016,1.7282640981703862e-06,0.0058552176367791505
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.002236442361651037,0.0008563681188010486,5.001674436987268e-06,0.005840565905220552
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0017788082386489012,0.0005413777459864161,3.164158749885206e-06,0.005844641331017325
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0019472323353094912,0.000648006491637457,3.7917137676748546e-06,0.005851351516700887
25600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0009846735187702797,0.00016587552539318464,9.695819385674442e-07,0.00584523808602376
