N,assumption,option,experiment,dgp_name,rmse,nmse,mse,variance
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.3256775480095295,0.02011185566963284,0.1060658652774994,5.273798053237308
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.15987079699566153,0.004852053991307491,0.025558671732028023,5.26759837747409
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.18918935847568238,0.006786570128002597,0.035792613360440255,5.274035733124389
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.18549210389538404,0.006552464149564979,0.03440732060753595,5.251050570008882
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.1641615853568438,0.005113675769744787,0.026949026106872314,5.26999116101905
1600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.3465900870118607,0.022816382566143684,0.1201246884148892,5.264843717738912
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.07869509513857977,0.0011753643458234607,0.006192917998870121,5.268934710224991
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.15617848801540463,0.004629796632687994,0.024391720118777886,5.268421499675332
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.125411153165734,0.0029899281480825963,0.015727957338359192,5.260312810006934
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.23578408790974215,0.01056939197481138,0.05559413611142901,5.25991809594337
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.10731243303462018,0.0021861506260822815,0.01151595828380984,5.26768748064133
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.21821190138693605,0.009040809754737504,0.04761643390690191,5.266832861066485
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.11966472189099497,0.002719730166763355,0.01431964566524917,5.265097927817752
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.08992118597495145,0.0015351621509040896,0.008085819687141806,5.267078583444683
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.1258994584435608,0.0030085063519705536,0.015850673636381887,5.268618969675697
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.2880579295920929,0.015785594646435197,0.08297737080088317,5.256524867095941
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.23324763369873913,0.010336263985279516,0.05440445862606119,5.263454832765668
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.11414529442620677,0.0024752549246675574,0.013029148239645431,5.2637601524599855
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.1399512443198924,0.003722509754970815,0.01958635078668621,5.26159824310246
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.20532021949965057,0.008011195269372967,0.04215639253538469,5.262185119435274
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.14096722044617943,0.0037815762803360543,0.01987175724032175,5.254887318723033
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.13020878463791716,0.0032155771617706297,0.01695432759688349,5.272561267834026
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.17387602618719056,0.005742130875787476,0.030232872482648575,5.265096379138596
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.28438097635889426,0.015367100800714888,0.08087253971483797,5.262706398794217
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.09089869089247715,0.001568236506952236,0.008262572005966109,5.2687027558259505
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.11169343136342526,0.002368308239719658,0.012475422609736189,5.267651566847114
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.0958821659052634,0.00174634718105653,0.009193389738684455,5.2643539832225725
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.09013890260061261,0.0015435815644381683,0.008125021762042727,5.26374630873495
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.1418262469559163,0.003821999322119117,0.02011468432560056,5.262869673783177
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.07524938728928625,0.0010755022505130626,0.0056624702874129955,5.2649543826726015
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.07236102469202528,0.0009947258387349696,0.005236117894479892,5.263880448846951
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.10280353003548291,0.002007275458714956,0.010568565787756437,5.265129776718518
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.09519603457085239,0.0017218947053009265,0.009062284998014923,5.262972799739898
