rep,setting,assumption,method,lag,source_t,tau_rmse,tau_bias,mean_tau_hat,mean_tau_true,mean_abs_tau_hat,mean_abs_tau_true,tau_hat_sd,tau_true_sd,sign_alignment,cosine_alignment,n_time_comparisons,treated_count_min,control_count_min,eligible_count_min,treated_count_mean,control_count_mean,eligible_count_mean
92,power,lagged,RC,1,,1.394846927515403,0.8700861021369485,-0.1299138978630515,-1.0,0.9059643393978595,1.0,0.9973157668924839,0.5196141780975573,0.566,0.1481884145724758,4,50,50,150,87.5,200.0,287.5
92,power,lagged,RC,2,,1.8097722124460136,1.2159178455215378,-0.1840821544784619,-1.4,1.057277421103869,1.4,1.156620650508481,0.8082887214850891,0.566,0.18742718704805555,3,50,50,150,83.33333333333333,150.0,233.33333333333334
92,power,lagged,RC,3,,2.349482940616673,1.6061265809238492,-0.19387341907615074,-1.8,1.2957565428137299,1.8026311999999998,1.414430350833038,1.096963264872621,0.56,0.15974339158968637,2,50,50,150,75.0,100.0,175.0
92,power,lagged,RC,4,,2.8865355671087434,1.922639024806451,-0.2773609751935492,-2.2,1.704705910056517,2.2083328,1.7835168196064772,1.3856378082601528,0.556,0.1796089101086232,1,50,50,100,50.0,50.0,100.0
93,power,lagged,RC,0,,0.6622527085389667,0.5450697838540579,-0.05493021614594213,-0.6,0.2769167445327527,0.6,0.332687506671471,0.2309396347100255,0.54,0.20401135878148113,5,50,50,150,90.0,250.0,340.0
93,power,lagged,RC,1,,1.3888623581866557,0.8464915670249479,-0.15350843297505193,-1.0,0.9216868527540266,1.0,1.0221334833681552,0.5196141780975573,0.58,0.17573003247890429,4,50,50,150,87.5,200.0,287.5
93,power,lagged,RC,2,,1.8341397372335533,1.1770675173663845,-0.22293248263361568,-1.4,1.1652316662572209,1.4,1.2755482736670183,0.8082887214850891,0.58,0.22118002906195716,3,50,50,150,83.33333333333333,150.0,233.33333333333334
93,power,lagged,RC,3,,2.2347001593636246,1.5497754206117713,-0.25022457938822873,-1.8,1.2930571902320154,1.8026311999999998,1.3501446746889336,1.096963264872621,0.582,0.23060359563829597,2,50,50,150,75.0,100.0,175.0
93,power,lagged,RC,4,,2.810712474564952,1.911109775672589,-0.2888902243274112,-2.2,1.686515452849394,2.2083328,1.733806019378147,1.3856378082601528,0.582,0.213283482884854,1,50,50,100,50.0,50.0,100.0
94,power,lagged,RC,0,,0.6714942392229855,0.5758896819055905,-0.02411031809440947,-0.6,0.24083043967062576,0.6,0.2700369155851517,0.2309396347100255,0.546,0.10306896205228766,5,50,50,150,90.0,250.0,340.0
94,power,lagged,RC,1,,1.3094904194731225,0.8874049284682755,-0.11259507153172453,-1.0,0.7901937875042321,1.0,0.8580661188804074,0.5196141780975573,0.554,0.1559494072475184,4,50,50,150,87.5,200.0,287.5
94,power,lagged,RC,2,,1.9406147117963808,1.2733873954298898,-0.12661260457011034,-1.4,1.1585551088593762,1.4,1.2872251685967724,0.8082887214850891,0.554,0.12442334519819617,3,50,50,150,83.33333333333333,150.0,233.33333333333334
94,power,lagged,RC,3,,2.3416986092516607,1.5950548167741077,-0.2049451832258925,-1.8,1.31223294180862,1.8026311999999998,1.4183583351273974,1.096963264872621,0.556,0.16775467132849567,2,50,50,150,75.0,100.0,175.0
94,power,lagged,RC,4,,2.934299977572958,1.9605316942661142,-0.23946830573388617,-2.2,1.6253701321205203,2.2083328,1.827102459686622,1.3856378082601528,0.544,0.16129145860585012,1,50,50,100,50.0,50.0,100.0
95,power,lagged,RC,0,,0.6499081139872117,0.5671730691252953,-0.03282693087470473,-0.6,0.21443430268940405,0.6,0.2558670255260585,0.2309396347100255,0.538,0.17334603682973346,5,50,50,150,90.0,250.0,340.0
95,power,lagged,RC,1,,1.3049591881797677,0.8879721675298767,-0.11202783247012317,-1.0,0.7449242479586644,1.0,0.8794068548886008,0.5196141780975573,0.538,0.17666138843670826,4,50,50,150,87.5,200.0,287.5
95,power,lagged,RC,2,,1.8122977902134312,1.272910570186483,-0.1270894298135171,-1.4,1.0115977379743757,1.4,1.1245086311753363,0.8082887214850891,0.538,0.16660337583205165,3,50,50,150,83.33333333333333,150.0,233.33333333333334
95,power,lagged,RC,3,,15.874132794899015,1.7950481688870514,-0.004951831112948782,-1.8,6.828092322112681,1.8026311999999998,15.76782056472724,1.096963264872621,0.536,0.016238170653835753,2,50,50,150,75.0,100.0,175.0
95,power,lagged,RC,4,,4.498875132651632,2.054551148431785,-0.14544885156821538,-2.2,2.652743660470575,2.2083328,3.855793110233804,1.3856378082601528,0.536,0.07019459687638216,1,50,50,100,50.0,50.0,100.0
96,power,lagged,RC,0,,0.676364505041068,0.5618885041147965,-0.03811149588520344,-0.6,0.26147211895472305,0.6,0.294861040691515,0.2309396347100255,0.544,0.11577456337204393,5,50,50,150,90.0,250.0,340.0
96,power,lagged,RC,1,,1.424515270089336,0.8665289903836946,-0.13347100961630537,-1.0,0.9636351257556529,1.0,1.028941034203514,0.5196141780975573,0.57,0.13567813139631069,4,50,50,150,87.5,200.0,287.5
96,power,lagged,RC,2,,1.8216324711566416,1.2505783653098557,-0.14942163469014433,-1.4,0.9977760994169035,1.4,1.1087721354129552,0.8082887214850891,0.574,0.1511339466549707,3,50,50,150,83.33333333333333,150.0,233.33333333333334
96,power,lagged,RC,3,,2.321628922518945,1.6319188600422085,-0.1680811399577914,-1.8,1.2611970052541608,1.8026311999999998,1.3127010192851292,1.096963264872621,0.568,0.14424747767647794,2,50,50,150,75.0,100.0,175.0
96,power,lagged,RC,4,,2.9464560214459197,1.935458301027852,-0.264541698972148,-2.2,1.7560602950010067,2.2083328,1.800443952389409,1.3856378082601528,0.564,0.14688741740721703,1,50,50,100,50.0,50.0,100.0
97,power,lagged,RC,0,,0.6423977865426855,0.5920112107919889,-0.00798878920801102,-0.6,0.07931953546360442,0.6,0.10736885910473509,0.2309396347100255,0.534,0.08848752680750761,5,50,50,150,90.0,250.0,340.0
97,power,lagged,RC,1,,1.4707675559668774,0.8073535029125554,-0.19264649708744458,-1.0,1.03183515853657,1.0,1.180436153253449,0.5196141780975573,0.56,0.19934375244922403,4,50,50,150,87.5,200.0,287.5
97,power,lagged,RC,2,,1.7153367299878812,1.2265276873751079,-0.17347231262489193,-1.4,0.8695191793991707,1.4,1.0159325847839968,0.8082887214850891,0.56,0.22002263836374406,3,50,50,150,83.33333333333333,150.0,233.33333333333334
97,power,lagged,RC,3,,2.259273222879512,1.5675355936849746,-0.2324644063150256,-1.8,1.1914632321550978,1.8026311999999998,1.3734848959426242,1.096963264872621,0.566,0.21787316917473845,2,50,50,150,75.0,100.0,175.0
97,power,lagged,RC,4,,118.66645666655081,6.815729414652685,4.615729414652687,-2.2,56.99670316814203,2.2083328,118.5543266838052,1.3856378082601528,0.57,0.0023752163429793006,1,50,50,100,50.0,50.0,100.0
98,power,lagged,RC,0,,0.6686535089276148,0.554540008209626,-0.045459991790373924,-0.6,0.261479498985472,0.6,0.30260619729594035,0.2309396347100255,0.562,0.15216854045222247,5,50,50,150,90.0,250.0,340.0
98,power,lagged,RC,1,,1.4714437227596153,0.9012568744818441,-0.0987431255181559,-1.0,1.0278832387748325,1.0,1.097185532306403,0.5196141780975573,0.546,0.12824338011494518,4,50,50,150,87.5,200.0,287.5
98,power,lagged,RC,2,,1.8947778446521697,1.249512332495943,-0.1504876675040569,-1.4,1.1614506570917635,1.4,1.2504194439886627,0.8082887214850891,0.546,0.14964294468907172,3,50,50,150,83.33333333333333,150.0,233.33333333333334
98,power,lagged,RC,3,,2.404492926413438,1.6072736621639157,-0.1927263378360845,-1.8,1.4430300044669122,1.8026311999999998,1.5237514754320554,1.096963264872621,0.556,0.15763593063097076,2,50,50,150,75.0,100.0,175.0
98,power,lagged,RC,4,,2.951291903472876,1.9598077928298203,-0.24019220717017975,-2.2,1.7309800288561965,2.2083328,1.8479302403412816,1.3856378082601528,0.556,0.1571100852871635,1,50,50,100,50.0,50.0,100.0
99,power,lagged,RC,0,,0.6621194568346261,0.5313104657501717,-0.06868953424982818,-0.6,0.27953486260467414,0.6,0.3475279747935371,0.2309396347100255,0.578,0.22047018217598707,5,50,50,150,90.0,250.0,340.0
99,power,lagged,RC,1,,1.3810092015132245,0.8505144625541421,-0.14948553744585782,-1.0,0.9309342223763762,1.0,1.0162421622125724,0.5196141780975573,0.574,0.18051026735669246,4,50,50,150,87.5,200.0,287.5
99,power,lagged,RC,2,,1.7990253719778928,1.1906263337897476,-0.2093736662102521,-1.4,1.1319029566103826,1.4,1.169263074815948,0.8082887214850891,0.574,0.20514068229024363,3,50,50,150,83.33333333333333,150.0,233.33333333333334
99,power,lagged,RC,3,,2.3093807384528735,1.5438189186365026,-0.2561810813634975,-1.8,1.349125919772298,1.8026311999999998,1.4327739377854067,1.096963264872621,0.584,0.20021685513995643,2,50,50,150,75.0,100.0,175.0
99,power,lagged,RC,4,,2.7988137066434797,1.8784541118065643,-0.32154588819343577,-2.2,1.5914448371718386,2.2083328,1.707087896134785,1.3856378082601528,0.58,0.21523140626775344,1,50,50,100,50.0,50.0,100.0
