rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
1,DM,,1,3,-0.33679111870427203,0.7225548902195609,0,static,power,500,0.1
1,cDM,,1,3,-0.33085521228036446,0.9660678642714571,0,static,power,500,0.1
1,SS,1.2214111433190982,1,3,4.614560936980443,0.16167664670658682,0,static,power,500,0.1
1,RV,1.289804476370583,2,3,26.7887983407164,0.029940119760479042,1,static,power,500,0.1
1,Oracle,,2,3,25.70920097315497,0.017964071856287425,1,static,power,500,0.1
1,DM,,2,3,0.11925455758566267,0.41317365269461076,0,static,power,500,0.1
1,cDM,,2,3,0.3857318404634421,0.02594810379241517,1,static,power,500,0.1
1,SS,1.3479934705228829,2,3,7.048537660471841,0.5868263473053892,0,static,power,500,0.1
1,RV,0.9203921711039116,1,4,8.803227735883642,0.06387225548902195,1,static,power,500,0.1
1,Oracle,,1,4,3.305774787307897,0.03792415169660679,1,static,power,500,0.1
1,DM,,1,4,-0.5897929444592679,0.7744510978043913,0,static,power,500,0.1
1,cDM,,1,4,0.0029217301562524944,0.5149700598802395,0,static,power,500,0.1
1,SS,1.6952585861707348,1,4,3.28675820001603,0.25748502994011974,0,static,power,500,0.1
2,RV,1.0067481348295377,1,0,-3.086526807256027,0.1497005988023952,0,static,power,500,0.1
2,Oracle,,1,0,13.161135845661597,0.001996007984031936,1,static,power,500,0.1
2,DM,,1,0,0.026741337441315124,0.4630738522954092,0,static,power,500,0.1
2,cDM,,1,0,0.12453953793027861,0.2435129740518962,0,static,power,500,0.1
2,SS,0.7057131325378773,1,0,-1.5955221078693094,0.4311377245508982,0,static,power,500,0.1
2,RV,1.0122906686815498,2,0,-22.079141601851667,0.9820359281437125,0,static,power,500,0.1
2,Oracle,,2,0,6.911619140921154,0.011976047904191617,1,static,power,500,0.1
2,DM,,2,0,-0.533740410000772,0.9500998003992016,0,static,power,500,0.1
2,cDM,,2,0,-0.025452597173019904,0.6087824351297405,0,static,power,500,0.1
