rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
2,RC,0.6668723724464789,3,2,-8.59044820429573,0.9121756487025948,0,lagged,power,500,0.1
2,Oracle,,3,2,8.2484370298659,0.06187624750499002,1,lagged,power,500,0.1
2,DM,,3,2,0.06503916082484595,0.437125748502994,0,lagged,power,500,0.1
2,cDM,,3,2,-0.11016977247520723,0.7604790419161677,0,lagged,power,500,0.1
2,SS,0.7673936320484858,3,2,0.39263221800163306,0.7445109780439122,0,lagged,power,500,0.1
2,RC,0.6445771423215855,1,3,13.457222593656308,0.029940119760479042,1,lagged,power,500,0.1
2,Oracle,,1,3,7.807690982081349,0.011976047904191617,1,lagged,power,500,0.1
2,DM,,1,3,-0.29727292089127955,0.7584830339321357,0,lagged,power,500,0.1
2,cDM,,1,3,-0.0644918500332318,0.6506986027944112,0,lagged,power,500,0.1
2,SS,1.0275973715561348,1,3,-17.368716065143882,0.9301397205588823,0,lagged,power,500,0.1
2,RC,0.8130716166721884,2,3,36.949564170515,0.17964071856287425,0,lagged,power,500,0.1
2,Oracle,,2,3,16.23707518612776,0.04590818363273453,1,lagged,power,500,0.1
2,DM,,2,3,0.25345244908966874,0.33532934131736525,0,lagged,power,500,0.1
2,cDM,,2,3,-0.08457940893636656,0.7125748502994012,0,lagged,power,500,0.1
2,SS,1.089214198619069,2,3,-8.598585693610922,0.6207584830339321,0,lagged,power,500,0.1
2,RC,0.7104264288737474,1,4,21.76269738881275,0.25948103792415167,0,lagged,power,500,0.1
2,Oracle,,1,4,17.5132371795856,0.007984031936127744,1,lagged,power,500,0.1
2,DM,,1,4,-0.0184401316282628,0.5149700598802395,0,lagged,power,500,0.1
2,cDM,,1,4,-0.1448030760461169,0.7744510978043913,0,lagged,power,500,0.1
2,SS,1.8442757882344463,1,4,-14.893719719945421,0.3193612774451098,0,lagged,power,500,0.1
3,RC,0.7967183500966352,1,0,13.553726924356361,0.001996007984031936,1,lagged,power,500,0.1
